0	324
1	667
0	325
1	306
0	676
1	668
0	325
1	669
0	324
1	668
0	325
1	292
0	687
1	305
0	687
1	305
0	687
1	5599
0	2348
1	1622
0	344
1	274
0	706
1	287
0	705
1	647
0	343
1	656
0	326
1	306
0	688
1	650
0	344
1	286
0	693
1	305
0	686
1	306
0	690
1	667
0	331
1	650
0	344
1	286
0	687
1	668
0	324
1	664
0	324
1	306
0	689
1	306
0	687
1	657
0	340
1	287
0	700
1	305
0	688
1	286
0	693
1	305
0	687
1	305
0	687
1	667
0	324
1	654
0	343
1	649
0	345
1	285
0	686
1	307
0	689
1	306
0	689
1	304
0	688
1	305
0	676
1	669
0	325
1	669
0	324
1	668
0	313
1	306
0	688
1	668
0	325
1	667
0	324
1	655
0	338
1	305
0	682
1	306
0	687
1	306
0	674
1	5602
0	2350
1	1619
0	344
1	287
0	687
1	307
0	686
1	658
0	344
1	650
0	326
1	307
0	687
1	652
0	351
1	286
0	690
1	304
0	685
1	306
0	687
1	657
0	325
1	668
0	325
1	307
0	686
1	655
0	342
1	647
0	344
1	288
0	705
1	289
0	695
1	648
0	344
1	303
0	688
1	307
0	675
1	304
0	688
1	305
0	689
1	305
0	690
1	656
0	324
1	670
0	324
1	669
0	326
1	306
0	674
1	306
0	690
1	299
0	686
1	306
0	694
1	287
0	705
1	649
0	343
1	650
0	325
1	677
0	325
1	287
0	707
1	649
0	325
1	665
0	344
1	648
0	325
1	307
0	685
1	306
0	697
1	287
0	687
1	5615
0	2321
1	1643
0	324
1	286
0	703
1	286
0	714
1	648
0	343
1	648
0	343
1	287
0	696
1	652
0	345
1	287
0	689
1	306
0	687
1	292
0	707
1	649
0	325
1	668
0	325
1	304
0	695
1	650
0	343
1	651
0	344
1	286
0	693
1	288
0	705
1	651
0	335
1	307
0	687
1	295
0	689
1	306
0	689
1	306
0	689
1	287
0	707
1	649
0	326
1	668
0	325
1	659
0	346
1	287
0	688
1	307
0	687
1	307
0	691
1	287
0	705
1	285
0	689
1	670
0	324
1	674
0	324
1	665
0	324
1	304
0	687
1	656
0	324
1	668
0	326
1	667
0	336
1	287
0	690
1	308
0	687
1	305
0	687
1	5604
0	2336
1	1623
0	325
1	306
0	695
1	287
0	688
1	669
0	323
1	667
0	323
1	294
0	703
1	648
0	343
1	286
0	700
1	306
0	684
1	304
0	694
1	649
0	344
1	655
0	328
1	286
0	707
1	651
0	344
1	651
0	331
1	307
0	690
1	288
0	686
1	667
0	325
1	313
0	685
1	301
0	692
1	287
0	706
1	287
0	696
1	305
0	687
1	649
0	344
1	652
0	333
1	651
0	344
1	288
0	707
1	286
0	700
1	294
0	687
1	307
0	685
1	307
0	685
1	654
0	345
1	647
0	343
1	649
0	344
1	286
0	696
1	653
0	328
1	668
0	325
1	669
0	332
1	305
0	687
1	304
0	689
1	285
0	688
1	662
